customer_id,industry,region,sales_calls_last_30d,support_tickets_last_30d,days_since_last_login,total_revenue,subscription_age_months,churn
1bd36038-a158-4a54-9e0d-24f0d64cb8ec,Education,Australia,0,3,46,2750.87,14,1
f5aa0e37-f82f-4f53-92f2-bfeecb99dc40,SaaS,Australia,6,1,42,7582.9,51,0
9d9cb774-a7be-45e2-a8ec-a13fd06f506c,Education,North America,2,4,32,1195.81,11,1
ffcd6f87-e6c7-4307-bc8b-c6e8ddb158d0,Healthcare,South America,2,4,31,4041.58,24,0
31e583cc-0f84-49e0-b113-28a8681350be,Education,Australia,6,4,20,1749.42,12,0
166185bc-f33b-40f8-ab29-a09ee08a2a62,Finance,South America,3,4,30,9999.7,45,0
77424e70-a258-4103-9c43-80ab7fe2d997,Healthcare,Australia,4,4,37,2870.74,18,0
406020bc-c708-4586-8c20-4f6adcb5f162,Healthcare,South America,3,1,2,6141.34,42,0
2a35468a-5a24-4cb2-a9b2-b191c6ae8d42,Retail,Europe,2,7,12,8498.42,58,1
0102e8e9-dacd-4013-a2b7-0313387be3ab,Healthcare,Europe,0,0,13,739.37,26,0
e5044e79-792b-4b5a-86e9-fffb965dbb0a,Finance,Australia,1,3,24,4848.51,57,0
6c109b7a-a23a-4082-9cfd-b4d8199d7ebe,Education,Europe,3,2,53,1478.16,60,1
24643896-029f-4b8d-8a1c-768b23fe7296,Finance,Asia,1,4,5,8520.43,36,0
bd8a553b-2797-4cb3-aa87-63684a3d894e,Retail,North America,5,3,28,180.64,19,0
b8c929eb-4379-4dfa-9da0-37b429871b5b,Education,Asia,3,2,37,4138.76,15,0
794e007f-5f5b-41b8-87cb-03cebc413d4f,SaaS,Australia,2,1,39,467.82,33,1
42e73070-0437-4be6-8652-ff9c21646997,Finance,Australia,3,3,29,5901.86,29,1
637fffe7-7949-4bc7-8f71-fabadd384a5e,Healthcare,Australia,1,3,51,2796.54,24,1
5aa97d97-8c69-4224-b06a-7615a56799cd,Healthcare,Asia,3,1,24,2730.75,18,0
8c17b1d8-006f-4351-8a35-741beba32e49,SaaS,Europe,4,2,14,8326.36,29,0
c5f42552-5416-4123-92cd-e9e080d4f704,Finance,North America,2,2,57,8083.36,23,1
7c8e32fd-e0dd-41a0-a7fd-4c3d79465312,SaaS,Asia,2,2,32,11181.73,54,1
44f881cd-5031-4bf7-9208-4a591d0f1fe7,Education,South America,5,2,5,5744.94,42,0
9f2cc1d5-6b37-4d4e-acea-95537cb356d1,Finance,Europe,4,2,7,1507.04,7,1
f49e1618-a8df-42b5-9900-bae1b1b1dd9d,SaaS,Asia,4,1,34,2958.78,3,1
440654c2-8c67-4605-ad9b-e548c92505b2,Retail,Asia,2,3,43,3490.6,13,1
939b2b4c-1c8c-4c8e-8c43-7f2974ef5d42,Finance,Asia,1,0,47,106.96,20,1
15916926-a429-4281-ba62-f2e10908c5b6,Finance,Europe,2,3,38,31409.39,46,0
bb920d02-c9f3-47ad-851f-3f5f1f877fa8,Retail,South America,6,1,16,475.84,59,0
c4955750-7e7b-4f0c-a395-cf0729493796,SaaS,Asia,2,3,52,275.63,19,1
80440150-ca18-4324-8eb6-5f26ca3765ed,Finance,Australia,3,0,52,7557.55,26,1
006c604a-59e9-4fb4-9926-16ef04c9d509,Education,North America,1,4,41,3211.16,31,1
a98ee971-3b22-4ef5-a6ff-2ca30b856aaf,Education,Europe,3,2,25,1071.84,56,0
dd5af0a4-acc5-4410-a39b-42855277c05c,Retail,Europe,4,1,47,2757.14,47,1
eccd9540-0476-4f86-85d4-7a64ad6f364a,Retail,Australia,4,4,33,2916.02,15,0
df371b3b-2767-4125-8f05-97c79696201b,Education,South America,3,1,29,5556.41,49,0
be0e84e6-a66b-426d-ad66-c3744e6f21d5,Healthcare,Asia,3,2,5,8446.24,51,0
2c365a18-5071-45e5-88bb-1917f52512bb,Finance,Europe,4,0,49,158.35,28,1
f6f1779d-d534-41e0-b970-27a0c11bec48,Healthcare,Europe,2,1,28,19029.94,29,0
0459b960-3ef9-493a-9da6-0182efb7c839,Education,North America,1,4,8,5326.96,24,0
8a6290f1-8689-462f-a9c0-e79b41202faa,Education,Europe,5,3,60,1074.1,20,1
f5f730c5-64a5-4327-8308-245af9a2a1de,SaaS,Australia,2,0,42,809.69,52,1
843b5f0c-b939-4a7c-9a5b-3fd189b85dcd,Finance,Asia,3,2,26,882.68,15,0
acd26646-9df8-431f-8359-12d1ffdae090,Healthcare,Australia,3,1,49,1182.67,49,0
8deb8bd3-ae64-4e17-99eb-e1c84329218a,Education,Asia,3,2,37,3423.44,21,0
82ca8002-c3bc-4f1c-a88a-c0d4ff52840f,SaaS,South America,2,2,2,9560.65,51,0
7f64466f-4909-40d9-8f60-cf9bd34e5513,Retail,Europe,5,1,36,8020.09,22,1
964451f7-5ca8-4337-8c45-cc0d00886bf6,Education,South America,3,2,55,5606.74,37,1
86a0d9ba-88c8-4ecd-aca1-2ac84f31324e,Healthcare,Australia,3,2,60,469.54,14,0
0466fcd5-d1e2-4833-90df-f88643ef374b,Healthcare,North America,5,0,24,177.69,35,1
06e9732f-aff0-4f72-8bc2-0b481d0e5657,Retail,Australia,3,2,21,82.52,7,0
a3daa026-ea07-444e-9183-9bb29d0b65d0,Education,Australia,3,2,57,5430.03,41,1
48522f4f-f598-44d9-ae77-07981c610a4d,Finance,North America,4,4,6,3739.66,11,0
8584d4d7-dbd9-4041-aa2e-93eb379e694f,Education,Europe,2,2,52,9528.19,3,1
8dbe48d4-1dcb-411a-9ca8-e9b2a160e702,Education,Australia,0,2,11,5969.18,2,1
def3e50b-ac8a-4335-8de9-4d3ad727b4cf,Retail,North America,4,1,24,1808.16,59,1
9bbb98b8-699a-424b-98ba-cf628fa0d3bc,Finance,Europe,5,3,18,2968.62,15,1
bf893189-f059-4acf-b3ae-49177157ba5c,Education,North America,4,2,3,1770.99,30,1
f1ad5c5f-f3d6-4086-9db9-d985b7310f8f,Finance,South America,1,1,10,9527.51,1,0
ac33755c-a9f9-4092-beea-941848458e91,Finance,Australia,4,4,10,826.5,26,1
85f885f9-4a7a-4c4f-bb88-e30da98c5970,SaaS,Europe,5,2,26,2135.22,35,0
42476719-92d6-43a9-83c9-fa576ee8b313,Healthcare,North America,4,0,57,665.19,25,0
74f7cf8b-72d1-4b89-9209-93990cece43c,Retail,Europe,1,1,13,2443.28,56,0
f0214af0-f645-4974-bd3b-b324ba2de94a,Finance,Australia,0,1,45,9412.61,53,0
4074a75e-052f-4856-8265-6e0d4b7a4f6c,Healthcare,Europe,3,1,36,7538.32,39,0
502f6cdb-0c87-4940-981a-83a2a4b80b0a,Finance,South America,6,0,32,11084.83,13,1
a6c3cff5-93fd-4cd0-8c8f-119f9c382592,Healthcare,Asia,4,1,0,503.8,13,0
755812db-64fa-4c58-9cbd-36fb9889689e,Retail,Australia,3,1,52,6503.76,5,1
7226b3d3-67d6-4ed9-b137-6e579a9936ad,Healthcare,South America,5,3,15,20261.53,52,0
63195adf-c4c7-4114-9fb3-cca0f54c5794,Education,Asia,2,5,36,1911.97,59,1
10b96841-1b15-4bd4-a189-ec935c1e5902,Healthcare,Australia,1,3,36,13331.54,30,1
c605ab84-82a4-4f94-ba7c-8053f4d4763a,SaaS,North America,7,3,41,1776.87,19,1
7cb643b7-c477-4701-88b3-32fc3063df03,Healthcare,Asia,3,2,53,1406.38,45,1
920174fb-7f12-4fa6-b9dc-1276921e1296,Finance,Australia,3,1,52,15185.3,40,1
6e83f7d3-532f-4933-beb4-de0c8f4e7fe6,Retail,Australia,1,1,11,2645.9,16,0
2f6fc048-7415-4df1-a0f5-25e78ef1965f,Education,Australia,3,1,24,2623.66,30,1
c73f4e54-d6d9-476c-a039-fa6841f6ce87,Retail,South America,3,0,25,3589.54,7,0
94f89292-022c-4247-b0b6-89ba18e151c3,SaaS,Europe,2,4,55,732.59,57,1
3ad6c2d3-f70a-4eaf-84ca-3073600c3917,Retail,Asia,1,1,40,8630.77,57,1
f6a5c9f9-60d3-4cfa-942e-dd03966f76f8,Education,Asia,3,2,58,726.52,43,1
708f1315-fbec-4451-a93a-6b05618f49be,SaaS,Europe,2,1,31,119.39,59,1
b26fbbf7-70b2-473e-89cd-e78f572c40c3,Healthcare,South America,7,3,23,2137.46,8,0
32843c6e-872f-4887-af17-389648810c58,SaaS,North America,1,3,49,18953.56,33,0
2709d23a-7bc6-4a37-a9d2-93e10e661a15,Finance,Australia,1,0,10,13638.21,29,1
e7eefcad-0a2e-41e1-a15a-9f80bccb6672,Finance,Europe,1,2,2,6409.96,33,0
a733d111-95f7-43c5-ba34-00f560ec4fef,Healthcare,North America,6,1,40,7571.23,5,0
453dd529-37c3-4b3a-b917-418534d0891d,Healthcare,Australia,2,0,47,3445.16,22,1
c963b541-6002-4070-9b2f-bfa7baec123f,Healthcare,Europe,5,0,2,4644.42,26,0
472baad8-f9b1-4791-b34a-3136b1f63ded,SaaS,Asia,2,2,45,2976.19,8,1
f27dbbd5-030f-471c-a605-84cffa289d01,Retail,Asia,1,3,47,384.51,43,0
28da0c16-c40b-4294-ad10-330ccbc604b1,Healthcare,Australia,2,2,4,1259.08,30,0
f02d0593-2592-4f83-8f16-df2abebf413b,SaaS,South America,3,1,15,1362.79,43,0
60ad0aef-a4e4-44a2-a481-d356dae0fe96,Healthcare,Europe,3,1,52,3863.1,31,0
3b3f0063-04a4-4982-8577-a07214d3eac8,Finance,Europe,5,1,53,314.85,11,0
13a5a10b-2746-4cea-ae1c-ebf76cb49c6c,SaaS,South America,2,1,11,1719.42,7,1
05f58ca6-307f-474b-9680-ce862f3a3cf5,Finance,North America,4,3,47,2609.31,35,0
eddd1016-a38c-4e91-a1b8-2c9bd3f33fea,Healthcare,Europe,4,3,42,1591.77,5,0
293c43c2-b465-49b6-bfae-63d17fcd90ee,SaaS,Asia,3,3,28,4819.24,10,0
ce41d41c-6e49-489d-b020-a634367fbe76,Finance,Europe,4,1,45,4713.01,14,0
adfe323c-dd48-4e70-a7a6-6c3ceee4d4ac,SaaS,South America,3,4,28,1987.03,14,1
596bea56-c11b-4948-bfd2-a74b21d69391,SaaS,South America,2,6,42,11253.08,42,0
eea04c73-dd0c-44b0-a27d-b4feff8730fd,SaaS,Australia,3,1,19,390.14,45,0
9b7cd06c-9695-47c4-95d5-47d6d88ea06c,Healthcare,North America,1,1,0,8503.55,39,0
27875fc0-e4a4-4817-9ddd-14a9900d82e5,SaaS,Australia,4,4,12,17360.54,50,0
7026d90b-b097-4e68-a490-a201abc23e18,Retail,Asia,2,1,15,3981.97,59,0
de144068-fab8-4428-8078-6b6ae1158c2c,Retail,North America,1,3,26,496.75,2,0
94d30bee-5387-465f-810c-7f54f54447b2,SaaS,North America,4,3,52,988.89,22,0
c7363119-ae2c-447e-b0ae-4c3b5aa2f8f8,Retail,North America,4,1,56,7440.5,15,1
607c0d58-7d6a-47a2-bde8-25034b955b04,SaaS,Europe,2,1,10,3172.27,47,0
5de38594-5a53-482d-8ad1-471ce47400e9,SaaS,Australia,3,5,6,1612.59,33,0
06ffe81f-7e11-4c1b-8896-cc319106932b,Finance,Asia,3,2,40,5597.11,36,1
366d0efd-5248-480c-a85c-7ef708750fb0,Retail,South America,2,1,59,4625.53,14,1
2849152e-1aa0-4d57-90ae-f20aba3d8555,Education,Australia,5,3,7,3677.92,28,0
38ed1079-e832-49ad-a363-445786148ffa,Retail,Europe,2,2,22,1091.12,7,1
8b667c0c-8142-417f-aad6-47e27ad46875,Finance,Europe,1,0,25,14722.14,1,0
c90a48b2-4073-480c-bd14-da30861e7565,Finance,North America,4,3,13,2059.64,25,1
cb46740f-f7b1-4efa-ac5e-ab26a561a168,Healthcare,Europe,2,1,42,413.69,5,0
d2fe46c9-79a6-42c6-a76c-e082709b6a90,Finance,South America,2,2,2,9170.19,24,0
cf41f7dc-51e4-446b-9b84-053f66c4c3ce,SaaS,Europe,3,5,19,1645.84,27,0
c1eca4eb-cbdc-4bf4-a5d7-bee07461d316,Education,Australia,4,3,45,3598.71,7,0
ac4f88a0-372c-4603-8a58-51bd4fd25dda,Education,South America,2,1,16,4550.09,11,0
997f7877-93ce-4cec-9f88-3baada091c02,SaaS,South America,2,2,40,555.3,21,1
6c870a0e-497e-4113-be14-8900d52d98e8,Healthcare,Europe,4,2,11,4787.46,22,0
8921b660-b0e0-4f25-8165-16e8cda49e02,Finance,Australia,7,5,21,144.27,5,0
44162ed9-523a-487a-b737-134fbc1c86a1,SaaS,South America,3,2,37,14597.9,59,0
6eb27740-809c-4738-bb88-050ce50c2d9d,Healthcare,Australia,2,2,40,812.19,33,1
43525716-a447-4b25-8276-b8ab40b632b5,Retail,South America,5,3,45,864.72,38,0
db4f8e21-aa80-4711-b305-b22acc34e247,SaaS,Europe,4,3,39,3430.47,2,1
36e59a4e-1087-4d9b-aca0-9ee6f45d95a9,SaaS,Asia,2,4,47,6046.64,16,0
8c1427af-c15c-4267-956a-3c15875e1ffa,Healthcare,Europe,4,0,5,14214.92,40,0
c745c93d-ab60-4fe5-bd3d-9748cf0b7186,SaaS,Europe,2,2,31,1207.94,24,1
515d00ba-705a-4bc1-b9c1-ab591699e6ae,Finance,Europe,4,2,24,6655.46,10,0
5d27a3ca-cbe4-4126-a5d0-68c996940bd3,Retail,North America,3,0,59,4393.79,16,1
768a8a90-59af-48d9-b770-54491f5d2dd5,Education,Australia,2,2,56,6993.52,48,1
23d3a53d-9e46-4bcd-b8c1-a9f6095e9397,Finance,Europe,6,1,20,6868.41,18,1
479ccf1e-6f86-43c0-b5d9-f8f0874dcebd,SaaS,South America,0,0,26,2836.79,51,0
5ca63182-1700-447c-a067-bebd57ad3c62,Finance,North America,2,1,54,2326.17,15,1
08142cd4-9806-4bb7-8146-11111d60f0bb,Finance,Asia,6,0,13,4900.62,16,1
c63f6d00-1cb1-4039-9fb5-67c165e7b1a3,Education,North America,2,3,58,7344.38,59,1
193c7668-e129-499d-bf8d-6a114cc2a23d,Retail,Europe,1,4,55,846.73,39,1
003b1298-243d-4385-ac63-5950636536d7,Healthcare,South America,3,1,11,11175.33,21,0
1ea68791-d2fa-483e-91fb-fcb108d32699,Healthcare,North America,6,1,55,12540.27,5,1
d2fbc4f6-890f-44cc-b163-fab15a03924c,Healthcare,North America,1,2,3,4885.05,13,0
ad114667-581a-4a04-82e8-df312aa4cff1,Retail,Europe,1,2,5,6256.06,9,1
dbb993a7-6c0c-4099-91bd-6938b23bc2e1,Retail,South America,3,0,53,496.68,36,1
065d51d5-b4fe-4adb-9279-8c05095af044,Retail,Europe,5,0,5,1721.26,33,0
29d80dae-ab41-4588-8339-30d05d198530,Healthcare,Australia,4,3,10,3598.91,20,1
ef0ed658-7bd4-47b9-99fa-42382753cb2b,Retail,Europe,4,3,11,5574.28,28,1
c57ececa-1c0a-4dd0-8f30-387522b87e61,Education,Europe,5,1,18,832.6,20,0
ab975a4e-4dee-45b2-990c-30c1c34e6192,Education,Australia,3,1,12,667.48,41,1
71f2e6a3-2c4d-41b3-bab2-7e644a5b002e,Finance,Australia,2,4,60,2397.85,6,1
39dd1be5-36e3-4b7e-87e2-12d9d68ce76d,Finance,Australia,1,1,10,8163.83,25,0
47248ca4-e644-4308-959f-2f766a94cafa,Healthcare,Australia,1,0,32,538.37,28,1
94a24272-d418-4c95-ae41-c5783908350f,Education,Australia,2,0,9,1457.46,49,0
6cb15c50-fe8e-499a-be72-3a1bae8edac6,Healthcare,North America,5,1,24,1858.46,49,1
c02a3129-50e8-42a1-8dfb-799f4ac0a922,Healthcare,North America,5,2,58,758.63,49,1
89516763-b1be-474a-bf23-5a22d36b513f,Finance,South America,6,4,9,6200.17,35,0
547595fa-feb4-4a06-9da0-baca6d4da2c5,Education,Europe,6,0,24,69.72,17,0
9e716b0d-1d8d-4938-8f40-df65ae208b6b,Healthcare,Asia,3,4,18,3901.25,30,0
64ea3601-5310-4204-9fb6-a81ee95aec90,Healthcare,South America,2,1,30,10232.17,39,1
170f080b-5b72-4a67-b56c-f125c672647d,SaaS,Asia,4,3,45,5347.02,9,1
d105dadf-97a8-4cb3-b652-390b0ab48ceb,Healthcare,Europe,2,1,58,4564.72,10,1
39e07335-d51d-437a-809b-532a5d020660,Retail,North America,1,2,55,5418.03,1,1
54e06815-78da-41be-b02a-d596c8d99ed9,Education,Asia,2,2,25,796.47,32,0
ac3fd974-4667-468e-9050-ea3c0e6fae7c,Healthcare,Australia,4,0,23,25982.39,48,0
2c5df8ed-54f8-4924-9114-77ed1d4ce575,Healthcare,Australia,2,1,41,4354.27,20,0
6469d315-917d-412f-9e5a-efa7d8186187,Education,North America,3,1,56,410.23,27,0
a097f5b5-fd92-4b7b-8900-a990db3e9da1,SaaS,North America,1,4,59,337.5,25,1
ddbed45c-30a1-4300-906a-10d8754b72b4,Education,Europe,2,3,48,7550.03,13,0
701b7664-a402-4f50-b09e-88f338c0e1fc,Healthcare,Asia,1,3,58,224.98,50,1
f9a9f445-733a-4069-a695-2d962811a6ac,Finance,South America,3,3,31,1772.41,46,0
26c51c34-644a-41d1-87b1-173d8429150a,Finance,North America,1,3,24,4488.39,42,1
ce74146c-124e-4b0e-a715-d929d68787d0,Healthcare,Europe,2,1,30,8602.42,16,1
2fbd8013-aeda-47bd-9987-a7b4469504a7,SaaS,Asia,3,2,45,5152.53,41,1
c3bd6880-c1a5-4ac1-a850-e6ed27051116,SaaS,Europe,3,3,38,5473.9,17,1
9727ec1f-d1cf-4c51-8d9c-1719ad6c4307,Healthcare,Europe,2,2,15,404.97,17,0
e12cf54d-f34f-4b94-a636-eb1d3a40de25,Education,South America,3,6,53,2818.77,43,0
823daf5d-67ff-4923-b915-4c8662c699fb,Retail,North America,4,1,49,4003.67,8,1
7d5c9e03-49d0-4dac-ab17-44ae6865f0b5,SaaS,Australia,2,2,45,718.64,26,1
b7682409-fb6c-497b-9115-8408e24c142b,Education,North America,2,3,58,183.63,34,1
6ee27523-d8b9-4a59-8cf2-e1a9a2788d76,Retail,Australia,2,1,53,722.25,11,1
55f79ddf-4bed-4f06-9213-a2b7e99e273b,Healthcare,Asia,0,2,19,564.26,45,0
d4a0dc03-9785-4658-854e-af938db06f97,Education,South America,3,2,56,8329.21,43,1
94757833-225f-4cbd-b886-b459857e265c,Healthcare,South America,3,2,46,1997.45,20,1
3f559dc0-8ae0-4770-8272-aecca29bc008,Healthcare,North America,6,1,40,6016.43,7,0
5fd5da68-bf35-4309-ab66-97aa2cbde0d9,Education,Asia,2,3,9,531.2,53,1
480b969b-fd2e-4b01-bea7-5081895cd8d4,Finance,Europe,4,0,47,6592.5,60,0
b89fbdc1-8277-4c19-8748-d4c116c8592f,Healthcare,Asia,3,4,10,133.21,1,0
9aa827b5-b066-4dfd-8af9-8d7e02a48f47,Healthcare,North America,5,3,4,3335.92,7,0
85eb34f9-0946-49ab-8733-508ac7dff5bb,Healthcare,South America,4,1,41,137.54,27,1
887709cb-6c0d-4281-8662-b4a76f03fed4,Finance,Australia,2,1,11,5538.03,11,1
ca2c800b-5cbf-411d-bcf5-4756122250cd,Finance,Europe,4,0,8,1702.94,46,0
9941e4a0-b828-4c01-8d44-eb4b3056498c,Retail,Australia,2,1,32,7435.17,12,0
1781c8cd-c1a7-4e41-b2bb-9ce7eaa475d1,SaaS,Australia,2,2,52,328.06,37,1
092ef332-4af9-4476-b6ad-530b0f5ebe20,Retail,Europe,3,4,3,3967.61,13,0
d928e036-5574-4869-83fc-9da8a98e79fa,Retail,Europe,2,4,57,1250.29,17,1
a863264d-0dbd-423c-8974-d10c953f7e88,Healthcare,Australia,2,5,58,290.34,41,1
59ea908f-e5e9-4479-bf83-8ca4244c805e,Education,North America,4,1,40,3634.15,56,0
4e15a17a-fffe-450f-921a-ee9fb19ad483,Retail,North America,8,6,5,5212.65,19,0
eb383736-e944-4020-83db-cc09c696578f,Healthcare,North America,3,6,4,2032.0,18,0
ad5ccc15-676e-48ec-b349-63971ed14f66,Finance,North America,4,0,15,13040.12,38,0
175db725-9048-4d03-9333-092682372521,Healthcare,Australia,7,0,48,3038.22,44,1
fc72ed80-b517-4915-9706-bfa80c3c303c,SaaS,North America,5,2,17,2518.53,4,1
0624e67e-1d3c-466d-b29f-11f822248a19,SaaS,South America,4,1,2,19655.64,51,0
a8fba329-8fbf-43b4-b3d7-e6064f0d4a3c,SaaS,Europe,3,3,50,7023.0,34,0
fa54025e-ce59-46ac-8aa6-3bd7d7c1cc51,SaaS,Australia,5,2,33,383.05,39,0
3aad4c93-4c49-4afa-9d6f-da5502c4aba6,Finance,Australia,2,2,48,2459.29,31,1
1934f220-d71e-4a39-a802-cb4e0fadc84a,Finance,South America,0,2,21,3497.82,28,1
476c0e99-93bd-4e59-92e7-362914d55c1f,Finance,Asia,1,2,52,6522.08,21,0
c3ce3893-d43c-4a70-bf7a-be9598b5cdc5,Retail,Asia,3,2,25,5343.97,43,0
60f4685b-c314-4bcb-b1e2-1b96641bb4a2,Healthcare,South America,1,2,22,67.76,4,0
1d2dd1f3-2b8a-4c4c-b324-a33bb394ae42,Finance,North America,1,3,29,130.34,1,1
b378ba7f-3487-43e0-bea6-2c64818aba6c,Healthcare,Europe,3,2,38,0.63,2,1
481adf38-9ccf-45f1-ac31-ca4cd0cee36e,SaaS,South America,0,1,60,7580.28,18,1
b28fb749-f7b6-4010-ab3e-d8d46bb185b2,Retail,Asia,2,2,39,872.22,29,1
3c4f51d5-6b61-4828-a9c5-951563781c73,Healthcare,South America,2,3,42,6896.29,27,1
390407b4-96c0-4c41-a19b-958ed0b641a0,Retail,North America,1,1,60,5734.78,41,1
63a384ed-c88c-442f-8e1b-4cfa49931208,Finance,North America,3,2,23,2603.66,41,1
2f0ca943-f8b3-4469-8fed-447ca2b56636,SaaS,Asia,2,4,28,431.79,44,0
e21d0378-784b-416a-8399-78a0087b6aee,Retail,South America,3,9,25,6116.91,32,0
d03a81fb-c3aa-46a6-93f2-aaba9da889f5,Education,North America,1,0,27,709.28,23,0
78fa0d1f-028e-4ab0-96ae-3fcc3c5307a7,Healthcare,North America,3,3,24,5450.31,47,0
d673e843-7b9d-4f7f-beea-ab3ef9793ce1,Finance,South America,2,3,45,8470.97,13,1
adbdfd8d-78ee-42b2-b366-3fd37faed779,Retail,South America,0,3,36,6444.08,57,1
dd967c20-c4fd-4acb-987f-05df87473f8c,Education,North America,3,2,31,12708.95,9,0
c44cd89d-c7a9-42dc-9763-5ba2919f614a,SaaS,Asia,4,0,43,6151.45,54,0
49a72fcf-2c0c-4e96-99ae-aaf3c04e42ff,Education,Australia,1,2,57,2420.14,11,1
79f4a730-dc90-4149-854f-3f2a64279615,Healthcare,North America,4,1,42,14197.11,31,0
ea8362d0-5978-4916-be5b-74120bcb7502,Education,Europe,5,2,13,389.1,16,1
bb22edd9-e6a7-4fec-ab0f-2def7b7e3d3a,Retail,North America,2,4,27,4854.26,7,0
baa26107-891a-4343-b0f3-cacbcdcdba36,SaaS,Europe,4,1,59,14319.14,60,0
68cef4db-a4dc-4051-8e15-c91e43cbd32f,Finance,Australia,1,2,17,4090.36,50,1
73dbee37-e1d1-4fe6-b9ff-ebb08bf9d633,Retail,Asia,1,4,30,3705.53,43,1
bbcdfa33-c041-4fc0-88cf-385bc1a8d5f1,SaaS,Europe,2,3,34,1935.53,60,1
0c9238f9-d5ad-450a-8774-6cbe29e81859,Healthcare,North America,2,4,44,5250.69,51,0
b83eff19-533a-4bb2-b660-09a7e42df62d,Finance,Europe,5,0,36,3663.34,60,1
bdf6e011-d377-425c-a34f-cfefaad707d4,Education,North America,3,3,21,579.96,42,1
b9477578-f3eb-459e-b5b9-45599019716d,Healthcare,Australia,1,2,41,1916.03,42,1
93afd09f-1edc-46b2-9946-1b43f8d3b827,Education,Australia,4,1,14,5406.8,52,1
3089ff81-6b22-421f-ad97-833ff828b940,Retail,Asia,3,0,18,2674.59,8,0
a9c89c36-70e0-4374-93b0-19f3a4f6b52e,SaaS,North America,6,2,21,4917.37,6,0
e5edb8d9-52c4-4ac3-8aaf-803fe4f14919,Education,Europe,5,2,60,8559.2,48,1
a68e392b-2432-4f22-af04-2ce07d4f5dc0,SaaS,South America,2,1,8,3558.56,24,0
ef870bb4-5f0e-4496-a426-a832c40c16d4,Finance,Australia,0,1,47,12825.89,37,0
84f8bfd5-0e73-4c3a-a22f-b0f825c146d8,SaaS,Asia,3,1,37,504.92,4,0
cb2b28ef-6761-4eab-812c-9780020fdd2d,Education,Europe,3,4,24,4494.89,55,1
3cfb7860-3f99-443c-b511-c7bc4b2eb2e0,Healthcare,Asia,4,1,23,2157.66,50,0
3921379a-cb5f-41cd-ba3d-b5bebead286a,Retail,South America,4,1,38,2123.37,43,0
742f0725-9ddc-48dc-a3ab-64d5875d7c4e,Education,Europe,4,2,25,538.27,7,0
cb599b07-d565-49ff-8f9f-1830df065e8c,SaaS,South America,5,1,29,1497.16,55,1
4f800c03-979c-47f2-a2f8-98cb5881d251,Finance,Europe,3,3,60,1240.72,53,1
73b08f7e-e092-4b70-ba71-c8fe52018b7a,Finance,Europe,6,3,43,5891.3,32,0
a579051e-2143-4695-87d6-c378850d932e,Healthcare,Europe,2,3,18,16204.89,39,0
a364f569-a551-45ce-b741-025d59ea32ff,Retail,North America,4,2,20,5945.93,39,0
d6580af0-c3cb-44c1-b784-c8a533230adb,Finance,South America,0,2,7,2222.64,45,0
4071978d-1aa7-4d7e-ae30-c56d0c7486ae,Finance,South America,4,1,40,1694.28,31,1
bc027015-4b3e-4031-9d95-8d5a94f5b05d,Retail,Australia,3,3,45,15975.82,19,1
d8169c07-ff78-47b1-a6bc-85a10ed27fc8,Healthcare,North America,1,1,21,7071.35,52,0
ebfc3676-b928-4e68-a2ad-dd8316365cbf,Retail,Europe,2,2,46,3256.96,55,1
be7d9f7b-c4a6-45ac-bd30-ee033f9d69e1,Retail,North America,3,2,55,2314.95,60,1
05286f88-4fc7-4607-ab69-9ed7e5e400f4,Retail,Australia,1,1,25,5146.56,47,1
b919f256-63c8-4353-bb88-627abefca5f6,Finance,Europe,3,1,35,8738.24,2,1
42bc0dd9-085c-4878-83d8-345afc6f6c2e,Healthcare,Asia,1,3,43,2706.87,28,0
3ac2ece8-381c-4c1c-97cf-c3e87ea4ceaf,Healthcare,Asia,3,2,25,1720.24,49,0
3a4fe30a-1453-4a1a-9fa2-cd23527f19e4,Healthcare,North America,1,4,46,13537.83,34,0
f0d6d4e8-640c-4637-ba32-2f2606a7e1ed,Finance,Asia,3,2,59,3323.44,45,1
070263f2-06a4-4050-8e49-90e2bd19014e,Retail,South America,2,0,6,4408.23,26,0
1fd4243f-b814-4319-86c0-2438fee42a27,Retail,Asia,4,1,50,3755.02,49,1
47ffe10e-7906-4a67-a82a-c1d212441d7a,Education,North America,2,1,59,2179.98,55,1
fa84e29c-3344-45d1-a206-1fd07bec8ab1,Finance,Australia,2,4,10,1975.93,42,0
5dc14f96-5116-4351-bda7-8cfc65027e22,Education,Europe,3,1,44,784.8,29,0
20e6c48c-13a4-4e7b-8429-fcff56062d29,Healthcare,Asia,0,1,9,1112.44,58,1
9e8911bd-4309-48eb-a8c4-84caa056db29,Retail,Europe,3,3,47,3381.57,52,1
8b01a71a-2f39-43c9-955f-2e78e59c412a,Retail,North America,5,1,46,328.31,24,1
dcfe9f23-3fad-45a1-81ad-17a74f33cd96,Education,North America,6,3,50,485.09,44,0
29414c37-8cee-4ff3-9bb0-e5a1061c0dc3,Retail,Australia,3,3,43,1103.85,28,0
6f9e0038-e561-4af7-8cd7-19a965fd106c,Retail,North America,2,1,22,988.35,7,0
541856ed-9f1f-4526-a50d-8b89aeab4e81,Healthcare,Europe,6,0,7,99.29,4,0
3cd923fc-d0f7-4302-b237-e3713ead4fce,Education,Asia,4,3,27,5231.94,38,0
